type,id,from,to
vehicle,544,54,24
vehicle,545,33,46
vehicle,546,34,20
vehicle,547,67,6
vehicle,548,100,38
vehicle,549,67,37
vehicle,550,56,100
vehicle,551,74,45
vehicle,552,47,34
vehicle,553,7,59
vehicle,554,57,9
vehicle,555,96,97
vehicle,556,18,64
vehicle,557,70,76
vehicle,558,21,18
vehicle,559,54,41
vehicle,560,10,43
vehicle,561,46,83
vehicle,562,76,1
vehicle,563,35,31
vehicle,564,67,99
vehicle,565,80,48
vehicle,566,93,39
vehicle,567,24,12
vehicle,568,40,98
vehicle,569,16,3
vehicle,570,100,74
vehicle,571,93,77
vehicle,572,54,25
vehicle,573,85,68
vehicle,574,53,10
vehicle,575,63,26
vehicle,576,9,79
vehicle,577,76,87
vehicle,578,13,61
vehicle,579,83,51
vehicle,580,79,16
vehicle,581,71,7
vehicle,582,4,12
vehicle,583,31,23
vehicle,584,27,35
vehicle,585,37,39
vehicle,586,9,35
vehicle,587,94,24
vehicle,588,56,51
vehicle,589,31,83
vehicle,590,40,28
vehicle,591,45,95
vehicle,592,61,88
vehicle,593,52,17
vehicle,594,92,79
vehicle,595,50,58
vehicle,596,100,57
vehicle,597,86,40
vehicle,598,21,51
vehicle,599,94,40
vehicle,600,12,54
vehicle,601,82,63
vehicle,602,39,68
vehicle,603,88,54
vehicle,604,87,73
vehicle,605,81,15
vehicle,606,80,22
vehicle,607,31,82
vehicle,608,9,33
vehicle,609,41,3
vehicle,610,18,16
vehicle,611,70,23
vehicle,612,35,96
vehicle,613,98,58
vehicle,614,65,94
vehicle,615,83,58
vehicle,616,14,48
vehicle,617,87,32
vehicle,618,93,61
vehicle,619,49,14
vehicle,620,61,90
vehicle,621,77,83
vehicle,622,18,32
vehicle,623,51,96
vehicle,624,40,83
vehicle,625,15,67
vehicle,626,37,13
vehicle,627,7,48
vehicle,628,3,51
vehicle,629,14,24
vehicle,630,97,8
vehicle,631,55,78
vehicle,632,97,13
vehicle,633,44,60
vehicle,634,32,94
vehicle,635,51,88
vehicle,636,44,28
vehicle,637,11,86
vehicle,638,65,1
vehicle,639,22,2
vehicle,640,62,61
vehicle,641,66,37
vehicle,642,16,39
vehicle,643,7,57
vehicle,644,79,20
vehicle,645,46,22
vehicle,646,6,49
vehicle,647,100,76
vehicle,648,6,62
vehicle,649,70,30
vehicle,650,99,44
vehicle,651,24,18
vehicle,652,15,8
vehicle,653,13,79
vehicle,654,31,27
vehicle,655,11,18
vehicle,656,7,62
vehicle,657,51,64
vehicle,658,100,23
vehicle,659,82,24
vehicle,660,62,23
vehicle,661,31,18
vehicle,662,63,66
vehicle,663,53,85
vehicle,664,43,73
vehicle,665,14,80
vehicle,666,89,41
vehicle,667,45,66
vehicle,668,20,36
vehicle,669,37,53
vehicle,670,42,49
vehicle,671,83,18
vehicle,672,74,39
vehicle,673,77,97
vehicle,674,2,25
vehicle,675,42,14
vehicle,676,49,42
vehicle,677,2,80
vehicle,678,26,59
vehicle,679,77,69
vehicle,680,14,19
vehicle,681,54,62
vehicle,682,22,33
vehicle,683,2,84
vehicle,684,25,63
vehicle,685,98,20
vehicle,686,81,7
vehicle,687,96,5
vehicle,688,49,38
vehicle,689,11,27
vehicle,690,55,65
vehicle,691,46,50
vehicle,692,85,27
vehicle,693,10,15
vehicle,694,49,13
vehicle,695,16,87
vehicle,696,33,25
vehicle,697,74,66
vehicle,698,48,82
vehicle,699,38,62
vehicle,700,40,86
vehicle,701,46,40
vehicle,702,79,96
vehicle,703,90,14
vehicle,704,96,11
vehicle,705,79,66
vehicle,706,32,95
vehicle,707,69,81
vehicle,708,44,8
vehicle,709,26,28
vehicle,710,85,94
vehicle,711,4,26
vehicle,712,91,79
vehicle,713,47,83
vehicle,714,64,50
vehicle,715,66,39
vehicle,716,90,46
vehicle,717,64,23
vehicle,718,62,89
vehicle,719,7,46
vehicle,720,52,89
vehicle,721,16,11
vehicle,722,74,99
vehicle,723,52,45
vehicle,724,69,5
vehicle,725,5,4
vehicle,726,9,75
vehicle,727,72,66
vehicle,728,8,81
vehicle,729,8,11
vehicle,730,2,4
vehicle,731,96,51
vehicle,732,74,39
vehicle,733,36,47
vehicle,734,30,100
vehicle,735,35,98
vehicle,736,78,95
vehicle,737,67,79
vehicle,738,19,36
vehicle,739,18,42
vehicle,740,10,55
vehicle,741,67,84
vehicle,742,77,7
vehicle,743,27,43
vehicle,744,3,9
vehicle,745,9,52
vehicle,746,97,90
vehicle,747,30,79
vehicle,748,77,23
vehicle,749,63,98
vehicle,750,39,67
vehicle,751,21,2
vehicle,752,13,26
vehicle,753,62,27
vehicle,754,78,7
vehicle,755,65,96
vehicle,756,54,48
vehicle,757,5,90
vehicle,758,97,33
vehicle,759,80,13
vehicle,760,30,48
vehicle,761,98,12
vehicle,762,61,49
vehicle,763,59,93
vehicle,764,75,53
vehicle,765,82,62
vehicle,766,66,16
vehicle,767,13,5
vehicle,768,34,12
vehicle,769,93,60
vehicle,770,23,10
vehicle,771,44,56
vehicle,772,44,39
vehicle,773,62,17
vehicle,774,95,28
vehicle,775,25,93
vehicle,776,13,68
vehicle,777,20,50
vehicle,778,89,2
vehicle,779,65,100
vehicle,780,29,68
vehicle,781,82,32
vehicle,782,87,88
vehicle,783,85,26
vehicle,784,92,55
vehicle,785,26,64
vehicle,786,76,23
vehicle,787,47,98
vehicle,788,85,75
vehicle,789,73,56
vehicle,790,78,19
vehicle,791,66,6
vehicle,792,18,33
vehicle,793,55,76
vehicle,794,99,27
vehicle,795,94,54
vehicle,796,5,73
vehicle,797,17,11
vehicle,798,14,69
vehicle,799,73,10
vehicle,800,82,97
vehicle,801,22,49
vehicle,802,51,16
vehicle,803,85,35
vehicle,804,74,42
vehicle,805,55,76
vehicle,806,60,75
vehicle,807,51,62
vehicle,808,30,11
vehicle,809,57,16
vehicle,810,69,10
vehicle,811,88,58
vehicle,812,64,88
vehicle,813,77,44
vehicle,814,47,56
vehicle,815,1,82
vehicle,816,25,75
vehicle,817,73,89
vehicle,818,100,28
vehicle,819,10,20
vehicle,820,41,88
vehicle,821,81,66
vehicle,822,21,32
vehicle,823,56,75
vehicle,824,74,82
vehicle,825,19,69
vehicle,826,36,38
vehicle,827,79,54
vehicle,828,56,53
vehicle,829,1,85
vehicle,830,77,84
vehicle,831,4,84
vehicle,832,75,2
vehicle,833,21,75
vehicle,834,96,76
vehicle,835,37,68
vehicle,836,33,76
vehicle,837,15,85
vehicle,838,31,48
vehicle,839,88,51
vehicle,840,100,13
vehicle,841,37,39
vehicle,842,45,65
vehicle,843,73,79
vehicle,844,89,22
vehicle,845,60,14
vehicle,846,40,67
vehicle,847,42,1
vehicle,848,70,18
vehicle,849,1,3
vehicle,850,62,17
vehicle,851,36,19
vehicle,852,80,39
vehicle,853,10,41
vehicle,854,59,88
vehicle,855,49,52
vehicle,856,65,73
vehicle,857,7,11
vehicle,858,58,23
vehicle,859,57,71
vehicle,860,57,6
vehicle,861,61,49
vehicle,862,68,60
vehicle,863,81,61
vehicle,864,27,3
vehicle,865,83,33
vehicle,866,50,64
vehicle,867,8,15
vehicle,868,6,70
vehicle,869,34,75
vehicle,870,79,99
vehicle,871,71,21
vehicle,872,79,83
vehicle,873,52,53
vehicle,874,45,38
vehicle,875,15,13
vehicle,876,33,74
vehicle,877,44,24
vehicle,878,9,38
vehicle,879,23,7
vehicle,880,60,81
vehicle,881,74,77
vehicle,882,100,74
vehicle,883,94,30
vehicle,884,65,18
vehicle,885,43,64
vehicle,886,64,50
vehicle,887,79,18
vehicle,888,12,69
vehicle,889,41,100
vehicle,890,84,75
vehicle,891,39,74
vehicle,892,58,96
vehicle,893,59,21
vehicle,894,19,57
vehicle,895,37,98
vehicle,896,34,17
vehicle,897,3,71
vehicle,898,3,59
vehicle,899,84,59
vehicle,900,28,70
vehicle,901,52,93
vehicle,902,30,79
vehicle,903,95,6
vehicle,904,26,86
vehicle,905,43,23
vehicle,906,88,38
vehicle,907,85,47
vehicle,908,19,49
vehicle,909,81,44
vehicle,910,46,94
vehicle,911,49,71
vehicle,912,14,64
vehicle,913,9,5
vehicle,914,73,91
vehicle,915,50,91
vehicle,916,44,79
vehicle,917,73,1
vehicle,918,77,6
vehicle,919,16,23
vehicle,920,62,14
vehicle,921,14,40
vehicle,922,76,93
vehicle,923,66,48
vehicle,924,96,2
vehicle,925,7,29
vehicle,926,6,5
vehicle,927,29,4
vehicle,928,27,28
vehicle,929,25,28
vehicle,930,91,79
vehicle,931,25,98
vehicle,932,28,38
vehicle,933,76,43
vehicle,934,45,85
vehicle,935,78,27
vehicle,936,7,16
vehicle,937,49,86
vehicle,938,4,5
vehicle,939,7,62
vehicle,940,91,57
vehicle,941,14,35
vehicle,942,54,32
vehicle,943,42,78
vehicle,944,35,9
vehicle,945,90,24
vehicle,946,3,74
vehicle,947,67,55
vehicle,948,97,13
vehicle,949,57,89
vehicle,950,94,40
vehicle,951,6,83
vehicle,952,42,79
vehicle,953,27,63
vehicle,954,74,50
vehicle,955,99,98
vehicle,956,26,15
vehicle,957,66,73
vehicle,958,57,34
vehicle,959,47,31
vehicle,960,98,95
vehicle,961,61,97
vehicle,962,35,19
vehicle,963,12,3
vehicle,964,16,73
vehicle,965,23,42
vehicle,966,26,9
vehicle,967,86,69
vehicle,968,57,55
vehicle,969,53,99
vehicle,970,12,23
vehicle,971,87,41
vehicle,972,73,55
vehicle,973,7,80
vehicle,974,71,55
vehicle,975,55,62
vehicle,976,9,23
vehicle,977,46,85
vehicle,978,49,43
vehicle,979,17,15
vehicle,980,95,67
vehicle,981,85,22
vehicle,982,67,10
vehicle,983,47,87
vehicle,984,42,47
vehicle,985,66,75
vehicle,986,55,30
vehicle,987,7,79
vehicle,988,52,12
vehicle,989,81,36
vehicle,990,46,98
vehicle,991,6,80
vehicle,992,79,50
vehicle,993,21,34
vehicle,994,26,88
vehicle,995,17,55
vehicle,996,34,76
vehicle,997,52,2
vehicle,998,21,13
vehicle,999,88,66
vehicle,1000,88,17
vehicle,1001,88,26
vehicle,1002,24,95
vehicle,1003,46,57
vehicle,1004,99,76
vehicle,1005,78,56
vehicle,1006,3,56
vehicle,1007,7,10
vehicle,1008,47,35
vehicle,1009,91,29
vehicle,1010,54,40
vehicle,1011,50,80
vehicle,1012,11,38
vehicle,1013,66,46
vehicle,1014,83,40
vehicle,1015,39,10
vehicle,1016,78,45
vehicle,1017,97,20
vehicle,1018,21,19
vehicle,1019,53,10
vehicle,1020,29,36
vehicle,1021,80,76
vehicle,1022,58,28
vehicle,1023,64,32
vehicle,1024,80,65
vehicle,1025,40,20
vehicle,1026,92,90
vehicle,1027,54,53
vehicle,1028,16,45
vehicle,1029,70,56
vehicle,1030,80,17
vehicle,1031,32,62
vehicle,1032,86,37
vehicle,1033,91,90
vehicle,1034,28,17
vehicle,1035,99,51
vehicle,1036,15,60
vehicle,1037,21,4
vehicle,1038,19,37
vehicle,1039,90,74
vehicle,1040,66,83
vehicle,1041,16,32
vehicle,1042,45,80
vehicle,1043,62,97
vehicle,1044,9,86
vehicle,1045,89,12
vehicle,1046,81,74
vehicle,1047,51,32
vehicle,1048,97,99
vehicle,1049,42,49
vehicle,1050,99,13
vehicle,1051,67,73
vehicle,1052,64,33
vehicle,1053,17,100
vehicle,1054,89,98
vehicle,1055,43,66
vehicle,1056,17,13
vehicle,1057,2,69
vehicle,1058,56,10
vehicle,1059,53,3
vehicle,1060,72,83
vehicle,1061,90,21
vehicle,1062,8,38
vehicle,1063,74,98
vehicle,1064,19,34
vehicle,1065,86,30
vehicle,1066,82,92
vehicle,1067,55,12
vehicle,1068,72,76
vehicle,1069,32,99
vehicle,1070,48,91
vehicle,1071,83,66
vehicle,1072,46,32
vehicle,1073,36,26
vehicle,1074,50,82
vehicle,1075,83,88
vehicle,1076,34,53
vehicle,1077,18,25
vehicle,1078,72,12
vehicle,1079,83,9
vehicle,1080,11,72
vehicle,1081,24,43
vehicle,1082,15,91
vehicle,1083,35,74
vehicle,1084,46,20
vehicle,1085,75,62
vehicle,1086,66,44
vehicle,1087,63,58
vehicle,1088,36,74
vehicle,1089,85,81
vehicle,1090,48,85
vehicle,1091,98,26
vehicle,1092,64,4
vehicle,1093,13,74
vehicle,1094,68,11
vehicle,1095,33,32
vehicle,1096,69,1
vehicle,1097,7,69
vehicle,1098,18,17
vehicle,1099,86,66
vehicle,1100,23,100
vehicle,1101,84,8
vehicle,1102,28,8
vehicle,1103,65,35
vehicle,1104,70,87
vehicle,1105,52,22
vehicle,1106,31,37
vehicle,1107,22,7
vehicle,1108,4,77
vehicle,1109,31,41
vehicle,1110,66,76
vehicle,1111,94,91
vehicle,1112,88,24
vehicle,1113,77,81
vehicle,1114,79,6
vehicle,1115,67,90
vehicle,1116,27,66
vehicle,1117,91,88
vehicle,1118,68,1
vehicle,1119,57,17
vehicle,1120,12,39
vehicle,1121,45,38
vehicle,1122,47,23
vehicle,1123,87,39
vehicle,1124,55,13
vehicle,1125,39,42
vehicle,1126,98,81
vehicle,1127,12,48
vehicle,1128,43,2
vehicle,1129,5,43
vehicle,1130,74,3
vehicle,1131,92,97
vehicle,1132,29,13
vehicle,1133,86,71
vehicle,1134,30,98
vehicle,1135,92,83
vehicle,1136,76,70
vehicle,1137,81,84
vehicle,1138,2,99
vehicle,1139,97,63
vehicle,1140,73,56
vehicle,1141,31,63
vehicle,1142,83,54
vehicle,1143,29,64
vehicle,1144,88,45
vehicle,1145,12,22
vehicle,1146,71,13
vehicle,1147,55,7
vehicle,1148,10,27
vehicle,1149,25,5
vehicle,1150,2,57
vehicle,1151,47,29
vehicle,1152,31,83
vehicle,1153,60,8
vehicle,1154,30,23
vehicle,1155,30,74
vehicle,1156,75,60
vehicle,1157,5,7
vehicle,1158,91,88
vehicle,1159,86,88
vehicle,1160,67,34
vehicle,1161,60,35
vehicle,1162,90,99
vehicle,1163,19,63
vehicle,1164,8,54
vehicle,1165,24,84
vehicle,1166,80,29
vehicle,1167,4,43
vehicle,1168,59,27
vehicle,1169,100,79
vehicle,1170,86,58
vehicle,1171,53,66
vehicle,1172,7,26
vehicle,1173,84,23
vehicle,1174,60,49
vehicle,1175,12,74
vehicle,1176,10,53
vehicle,1177,91,4
vehicle,1178,67,87
vehicle,1179,83,7
vehicle,1180,88,96
vehicle,1181,58,3
vehicle,1182,52,70
vehicle,1183,44,9
vehicle,1184,32,92
vehicle,1185,44,47
vehicle,1186,78,14
vehicle,1187,61,35
vehicle,1188,90,17
vehicle,1189,45,18
vehicle,1190,61,95
vehicle,1191,64,45
vehicle,1192,60,79
vehicle,1193,71,64
vehicle,1194,24,68
vehicle,1195,52,14
vehicle,1196,11,24
vehicle,1197,39,79
vehicle,1198,49,98
vehicle,1199,66,27
vehicle,1200,96,28
vehicle,1201,61,48
vehicle,1202,75,99
vehicle,1203,51,27
vehicle,1204,64,41
vehicle,1205,8,90
vehicle,1206,26,1
vehicle,1207,37,4
vehicle,1208,48,61
vehicle,1209,5,91
vehicle,1210,15,24
vehicle,1211,28,47
vehicle,1212,98,46
vehicle,1213,34,48
vehicle,1214,49,63
vehicle,1215,20,47
vehicle,1216,62,45
vehicle,1217,29,48
vehicle,1218,21,60
vehicle,1219,52,54
vehicle,1220,1,86
vehicle,1221,1,5
vehicle,1222,22,84
vehicle,1223,4,85
vehicle,1224,11,29
vehicle,1225,34,47
vehicle,1226,81,44
vehicle,1227,58,22
vehicle,1228,52,40
vehicle,1229,30,5
vehicle,1230,94,28
vehicle,1231,40,82
vehicle,1232,9,29
vehicle,1233,62,82
vehicle,1234,12,54
vehicle,1235,35,88
vehicle,1236,51,58
vehicle,1237,88,3
vehicle,1238,50,68
vehicle,1239,71,5
vehicle,1240,100,46
vehicle,1241,14,93
vehicle,1242,28,17
vehicle,1243,40,39
vehicle,1244,43,73
vehicle,1245,42,89
vehicle,1246,91,68
vehicle,1247,72,26
vehicle,1248,61,68
vehicle,1249,31,30
vehicle,1250,83,72
vehicle,1251,83,73
vehicle,1252,1,87
vehicle,1253,64,1
vehicle,1254,6,72
vehicle,1255,26,83
vehicle,1256,6,5
vehicle,1257,61,88
vehicle,1258,69,26
vehicle,1259,12,67
vehicle,1260,39,81
vehicle,1261,46,67
vehicle,1262,37,10
vehicle,1263,13,60
vehicle,1264,42,55
vehicle,1265,76,91
vehicle,1266,8,41
vehicle,1267,9,33
vehicle,1268,36,75
vehicle,1269,95,42
vehicle,1270,67,65
vehicle,1271,68,65
vehicle,1272,37,89
vehicle,1273,2,51
vehicle,1274,64,14
vehicle,1275,92,12
vehicle,1276,62,16
vehicle,1277,88,18
vehicle,1278,73,64
vehicle,1279,13,75
vehicle,1280,91,53
vehicle,1281,7,83
vehicle,1282,54,100
vehicle,1283,15,83
vehicle,1284,2,70
vehicle,1285,43,54
vehicle,1286,30,45
vehicle,1287,49,9
vehicle,1288,58,40
vehicle,1289,5,92
vehicle,1290,13,81
vehicle,1291,56,22
vehicle,1292,35,47
vehicle,1293,73,82
vehicle,1294,66,7
vehicle,1295,85,39
vehicle,1296,70,86
vehicle,1297,43,41
vehicle,1298,68,8
vehicle,1299,28,55
vehicle,1300,31,87
vehicle,1301,79,60
vehicle,1302,45,23
vehicle,1303,80,39
vehicle,1304,83,46
vehicle,1305,86,58
vehicle,1306,92,76
vehicle,1307,44,10
vehicle,1308,32,89
vehicle,1309,59,2
vehicle,1310,61,3
vehicle,1311,71,40
vehicle,1312,69,53
vehicle,1313,38,52
vehicle,1314,44,65
vehicle,1315,15,5
vehicle,1316,90,77
vehicle,1317,35,95
vehicle,1318,16,34
vehicle,1319,3,52
vehicle,1320,65,38
vehicle,1321,64,1
vehicle,1322,35,39
vehicle,1323,8,80
vehicle,1324,41,60
vehicle,1325,32,11
vehicle,1326,68,85
vehicle,1327,61,54
vehicle,1328,37,85
vehicle,1329,22,59
vehicle,1330,99,56
vehicle,1331,46,11
vehicle,1332,69,17
vehicle,1333,15,98
vehicle,1334,49,23
vehicle,1335,3,98
vehicle,1336,51,54
vehicle,1337,97,14
vehicle,1338,39,10
vehicle,1339,4,21
vehicle,1340,4,93
vehicle,1341,39,42
vehicle,1342,17,40
vehicle,1343,3,32
vehicle,1344,76,15
vehicle,1345,46,49
vehicle,1346,29,14
vehicle,1347,91,84
vehicle,1348,12,38
vehicle,1349,96,38
vehicle,1350,32,48
vehicle,1351,89,45
vehicle,1352,61,100
vehicle,1353,83,55
vehicle,1354,99,9
vehicle,1355,29,61
vehicle,1356,97,16
vehicle,1357,39,4
vehicle,1358,39,98
vehicle,1359,35,78
vehicle,1360,55,99
vehicle,1361,16,48
vehicle,1362,56,54
vehicle,1363,55,17
vehicle,1364,77,25
vehicle,1365,45,36
vehicle,1366,31,83
vehicle,1367,26,71
vehicle,1368,20,18
vehicle,1369,6,51
vehicle,1370,35,68
vehicle,1371,28,24
vehicle,1372,97,84
vehicle,1373,56,55
vehicle,1374,35,17
vehicle,1375,14,100
vehicle,1376,45,16
vehicle,1377,63,82
vehicle,1378,49,21
vehicle,1379,41,79
vehicle,1380,100,74
vehicle,1381,89,31
vehicle,1382,63,33
vehicle,1383,57,80
vehicle,1384,63,47
vehicle,1385,21,74
vehicle,1386,40,15
vehicle,1387,4,86
vehicle,1388,48,72
vehicle,1389,55,91
vehicle,1390,23,14
vehicle,1391,97,60
vehicle,1392,91,60
vehicle,1393,73,36
vehicle,1394,54,46
vehicle,1395,87,4
vehicle,1396,14,75
vehicle,1397,80,55
vehicle,1398,13,6
vehicle,1399,80,69
vehicle,1400,28,47
vehicle,1401,88,4
vehicle,1402,95,97
vehicle,1403,15,95
vehicle,1404,47,52
vehicle,1405,99,10
vehicle,1406,49,76
vehicle,1407,87,50
vehicle,1408,59,31
vehicle,1409,38,50
vehicle,1410,29,53
vehicle,1411,21,57
vehicle,1412,77,45
vehicle,1413,39,61
vehicle,1414,52,92
vehicle,1415,50,37
vehicle,1416,58,73
vehicle,1417,87,90
vehicle,1418,99,46
vehicle,1419,41,45
vehicle,1420,83,61
vehicle,1421,77,60
vehicle,1422,58,81
vehicle,1423,96,48
vehicle,1424,21,100
vehicle,1425,11,6
vehicle,1426,86,1
vehicle,1427,44,65
vehicle,1428,85,30
vehicle,1429,90,25
vehicle,1430,7,32
vehicle,1431,89,26
vehicle,1432,45,4
vehicle,1433,52,98
vehicle,1434,63,23
vehicle,1435,93,74
vehicle,1436,2,77
vehicle,1437,48,93
vehicle,1438,69,4
vehicle,1439,73,88
vehicle,1440,70,53
vehicle,1441,14,64
vehicle,1442,30,65
vehicle,1443,36,82
vehicle,1444,81,34
vehicle,1445,28,74
vehicle,1446,22,53
vehicle,1447,96,80
vehicle,1448,1,100
vehicle,1449,100,21
vehicle,1450,68,100
vehicle,1451,83,9
vehicle,1452,30,1
vehicle,1453,2,5
vehicle,1454,74,35
vehicle,1455,84,64
vehicle,1456,75,7
vehicle,1457,15,1
vehicle,1458,76,94
vehicle,1459,77,83
vehicle,1460,66,81
vehicle,1461,77,89
vehicle,1462,85,71
vehicle,1463,62,11
vehicle,1464,9,40
vehicle,1465,49,73
vehicle,1466,8,29
vehicle,1467,41,69
vehicle,1468,41,3
vehicle,1469,7,31
vehicle,1470,35,55
vehicle,1471,12,64
vehicle,1472,81,58
vehicle,1473,95,70
vehicle,1474,8,1
vehicle,1475,96,11
vehicle,1476,53,87
vehicle,1477,30,69
vehicle,1478,8,12
vehicle,1479,51,85
vehicle,1480,80,25
vehicle,1481,71,48
vehicle,1482,6,15
vehicle,1483,8,72
vehicle,1484,41,67
vehicle,1485,30,22
vehicle,1486,24,87
vehicle,1487,29,41
vehicle,1488,81,30
vehicle,1489,93,16
vehicle,1490,41,27
vehicle,1491,91,3
vehicle,1492,33,59
vehicle,1493,48,85
vehicle,1494,23,55
vehicle,1495,65,22
vehicle,1496,98,4
vehicle,1497,61,22
vehicle,1498,36,42
vehicle,1499,65,76
vehicle,1500,13,19
vehicle,1501,89,72
vehicle,1502,51,87
vehicle,1503,45,46
vehicle,1504,59,83
vehicle,1505,63,56
vehicle,1506,8,64
vehicle,1507,69,53
vehicle,1508,25,47
vehicle,1509,72,24
vehicle,1510,83,31
vehicle,1511,81,29
vehicle,1512,56,57
vehicle,1513,53,12
vehicle,1514,15,92
vehicle,1515,78,73
vehicle,1516,28,41
vehicle,1517,50,16
vehicle,1518,29,89
vehicle,1519,14,83
vehicle,1520,63,73
vehicle,1521,6,28
vehicle,1522,75,41
vehicle,1523,32,11
vehicle,1524,1,19
vehicle,1525,52,79
vehicle,1526,5,72
vehicle,1527,28,60
vehicle,1528,71,90
vehicle,1529,7,59
vehicle,1530,84,47
vehicle,1531,1,35
vehicle,1532,25,95
vehicle,1533,75,9
vehicle,1534,32,94
vehicle,1535,11,83
vehicle,1536,37,13
vehicle,1537,28,57
vehicle,1538,85,87
vehicle,1539,32,58
vehicle,1540,79,91
vehicle,1541,90,95
vehicle,1542,44,43
vehicle,1543,91,38
vehicle,1544,38,94
vehicle,1545,97,68
vehicle,1546,9,12
vehicle,1547,69,5
vehicle,1548,50,57
vehicle,1549,39,94
vehicle,1550,64,85
vehicle,1551,71,68
vehicle,1552,1,14
vehicle,1553,17,26
vehicle,1554,72,88
vehicle,1555,67,19
vehicle,1556,97,28
vehicle,1557,77,13
vehicle,1558,96,68
vehicle,1559,71,95
vehicle,1560,30,27
vehicle,1561,11,48
vehicle,1562,79,64
vehicle,1563,65,100
vehicle,1564,5,11
vehicle,1565,37,50
vehicle,1566,96,39
vehicle,1567,51,87
vehicle,1568,44,48
vehicle,1569,46,12
vehicle,1570,21,64
vehicle,1571,37,78
vehicle,1572,37,1
vehicle,1573,6,86
vehicle,1574,77,19
vehicle,1575,42,56
vehicle,1576,83,42
vehicle,1577,86,72
vehicle,1578,22,38
vehicle,1579,66,87
vehicle,1580,48,74
vehicle,1581,89,65
vehicle,1582,22,80
vehicle,1583,68,76
vehicle,1584,61,4
vehicle,1585,30,40
vehicle,1586,14,94
vehicle,1587,66,13
vehicle,1588,32,98
vehicle,1589,65,6
vehicle,1590,40,69
vehicle,1591,72,47
vehicle,1592,20,58
vehicle,1593,90,9
vehicle,1594,29,5
vehicle,1595,37,67
vehicle,1596,6,83
vehicle,1597,12,79
vehicle,1598,52,55
vehicle,1599,27,10
vehicle,1600,84,69
vehicle,1601,2,25
vehicle,1602,38,92
vehicle,1603,34,84
vehicle,1604,2,71
vehicle,1605,13,95
vehicle,1606,42,4
vehicle,1607,50,74
vehicle,1608,41,34
vehicle,1609,54,91
vehicle,1610,60,27
vehicle,1611,1,73
vehicle,1612,47,88
vehicle,1613,97,5
vehicle,1614,52,40
vehicle,1615,68,77
vehicle,1616,32,46
vehicle,1617,78,27
vehicle,1618,78,22
vehicle,1619,53,14
vehicle,1620,98,86
vehicle,1621,13,58
vehicle,1622,2,8
vehicle,1623,78,39
vehicle,1624,81,37
vehicle,1625,13,19
vehicle,1626,27,44
vehicle,1627,2,34
vehicle,1628,30,35
vehicle,1629,78,74
vehicle,1630,52,23
vehicle,1631,35,65
vehicle,1632,38,58
vehicle,1633,1,57
vehicle,1634,30,67
vehicle,1635,65,55
vehicle,1636,98,88
vehicle,1637,85,68
vehicle,1638,3,55
vehicle,1639,90,83
vehicle,1640,79,61
vehicle,1641,79,30
vehicle,1642,46,21
vehicle,1643,40,16
vehicle,1644,31,90
vehicle,1645,7,72
vehicle,1646,23,94
vehicle,1647,25,61
vehicle,1648,49,48
vehicle,1649,75,6
vehicle,1650,48,68
vehicle,1651,6,59
vehicle,1652,96,100
vehicle,1653,95,24
vehicle,1654,79,54
vehicle,1655,100,66
vehicle,1656,55,65
vehicle,1657,97,57
vehicle,1658,8,78
vehicle,1659,37,21
vehicle,1660,23,73
vehicle,1661,20,62
vehicle,1662,15,90
vehicle,1663,63,85
vehicle,1664,79,32
vehicle,1665,58,28
vehicle,1666,15,99
