vehicle,path
6012,47-36-56
6013,68-51-30-53
6014,17-62-77
6015,49-24-1
6016,74-92
6017,87-6-20
6018,63-55-99
6019,67-76-74
6020,13-38-78
6021,95-42-4-66
6022,14-17-38-48
6023,78-38-58
6024,27-17-14-5
6025,94-34-63
6026,72-19-34-63
6027,76-21-90
6028,22-9-10-51
6029,45-36-6-8
6030,62-87-31
6031,77-10-36-66
6032,11-34-10-24
6033,97-25-7-1-29
6034,90-5-83
6035,28-64-9-59
6036,83-59-51
6037,52-46-5-32
6038,47-63-74
6039,32-43-1-29
6040,59-27-74
6041,73-80-8
6042,42-87
6043,63-50
6044,70-64-44
6045,72-19-62
6046,6-20-63
6047,86-27-17-14
6048,46-10-62-76
6049,27-17-38-28
6050,25-91
6051,49-99-46-82
6052,89-43-25-35
6053,38-71-81
6054,75-43-8-36
6055,10-21-11
6056,48-84-97
6057,100-36-66
6058,78-61-15-46
6059,22-91-40
6060,51-30-33
6061,24-25-99
6062,41-59-14
6063,79-92-32
6064,78-40-49
6065,23-4-38-48
6066,93-38-48
6067,60-4-18
6068,38-2-15
6069,51-50-26
6070,61-15-12-92
6071,56-77-12
6072,49-33-67-76
6073,51-30-62-76
6074,18-73-81
6075,82-8-89
6076,55-6-4-27
6077,14-68-23
6078,77-21-47
6079,94-14-27
6080,95-62-74
6081,37-64
6082,14-62-88
6083,52-81-9
6084,12-92
6085,94-40-30
6086,19-9-24-50
6087,26-23-44
6088,41-50-77
6089,39-52-43
6090,80-8-95
6091,46-53-91
6092,18-100-19-88
6093,27-75-43-8
6094,51-65-86
6095,15-56-37-79
6096,62-74-11
6097,57-24-25-11
6098,72-69-25-11
6099,94-84-7-2
6100,92-9-55
6101,95-98
6102,25-11-23-44
6103,14-55
6104,31-42-5-97
6105,90-88-4-26
6106,98-26-14-5-86
6107,86-81-9-55
6108,12-3-57
6109,95-17-35
6110,43-25-57
6111,1-29-58-8
6112,45-10-77
6113,5-33-22-1-29
6114,55-6-8-89
6115,34-3-6-37
6116,48-2-15
6117,62-26-70
6118,87-1-17
6119,67-76
6120,44-10-97
6121,82-61-78
6122,91-34-3
6123,12-28-2-60
6124,54-42-70
6125,29-55-83
6126,5-36-6
6127,67-15-49
6128,87-8-54
6129,82-49-33
6130,86-82-49-45
6131,92-84
6132,27-26-7-93
6133,91-34-63
6134,33-54-40
6135,56-41-4-26
6136,6-85-99
6137,5-97-99
6138,73-61-7-93
6139,45-53-17-79
6140,26-60-33
6141,20-63-46-82
6142,67-64-41
6143,1-2-4-33
6144,81-39-75
6145,20-23-4-5
6146,39-78-45
6147,49-45
6148,36-6-4-90
6149,33-18-4-13
6150,97-46-13
6151,65-61-15
6152,44-65-8
6153,88-4-66
6154,31-15-12-44
6155,10-77
6156,76-74-100
6157,61-98-97-66
6158,58-68-9-6
6159,6-46-11
6160,15-25-8-89
6161,63-53
6162,21-90-5-83
6163,51-65-86
6164,55-7-93
6165,29-58-8-95
6166,95-67-15-56
6167,85-38-2-35
6168,73-81-97
6169,8-89-55
6170,11-84-7
6171,50-17-14-65
6172,17-83-59
6173,98-43-12-90
6174,16-41-4-66
6175,49-99-17-35
6176,37-90-5-97
6177,64-41-81
6178,13-59-64
6179,44-75-7-30
6180,28-1-38
6181,89-57-95-67
6182,5-86-8
6183,92-8-26
6184,84-7-2-72
6185,30-22-9-49
6186,79-12-21-41
6187,4-5-36-16
6188,97-99-34-45
6189,53-39-78
6190,31-2-4-27
6191,37-7-1
6192,7-58-67
6193,99-34-3-98
6194,4-13-61
6195,66-31-15-12
6196,45-49-33
6197,95-42-87
6198,25-49-24
6199,54-60-61
6200,49-33-21-41
6201,71-18-4-21
6202,7-93-12-82
6203,20-39-75
6204,22-9-58-67
6205,74-49-24
6206,19-4-10
6207,22-97-56
6208,87-34-3-19
6209,95-80-6
6210,52-81-9
6211,36-6-100
6212,24-1-17-79
6213,5-92-93
6214,27-26-24-20
6215,66-56-97
6216,54-4-15
6217,95-62-40-51
6218,40-5-83
6219,70-35
6220,49-99-43
6221,52-46-13
6222,27-75-37-13
6223,46-10-62
6224,48-52-43-68
6225,71-41-78
6226,95-67-15-56
6227,33-51-65
6228,5-86-8-2
6229,50-17
6230,55-99
6231,17-86-8
6232,77-73-14-68
6233,99-6-4-18
6234,95-63-50-72
6235,20-23-35-71
6236,88-59-24
6237,71-59-27
6238,46-82-8-66
6239,55-7-40
6240,85-99-6-20
6241,49-45-74
6242,38-80-36-16
6243,50-5-86
6244,58-48-52
6245,19-88-16-11
6246,91-14-70
6247,68-9-52
6248,64-40-30
6249,10-44-3-43
6250,61-7-30
6251,13-59-27
6252,8-95-17
6253,53-39-6-37
6254,41-4-26
6255,59-24-69
6256,9-24-69
6257,44-10-51
6258,18-61-78
6259,99-6-85
6260,57-9-58
6261,69-34-10-62
6262,33-22-1-29
6263,10-21-90
6264,98-43-12-3
6265,29-50-35
6266,43-1-2-73
6267,65-19-9
6268,3-19
6269,82-46-59
6270,54-33-56
6271,28-35-74
6272,7-93-12-82
6273,17-19-4-13
6274,90-48-2
6275,25-53-31
6276,7-93-63
6277,70-45-36-16
6278,58-25-35-47
6279,41-59-51
6280,37-13-59
6281,22-9-52
6282,67-50
6283,98-26-19-34
6284,18-6-8
6285,60-26-19-9
6286,43-12-44
6287,45-36
6288,26-19-9-52
6289,83-31
6290,49-24-69
6291,55-28-87
6292,31-15-30
6293,19-9-6-20
6294,9-43-12
6295,72-19-62
6296,20-63-45
6297,70-64-19
6298,40-42-4-66
6299,42-4-15
6300,47-36-56
6301,37-32-53
6302,11-35-74
6303,31-42-9-6
6304,67-64-89
6305,67-50-71
6306,29-81-22
6307,47-4-26-19
6308,20-23-44
6309,22-97-46-82
6310,3-6-85
6311,90-92-53
6312,22-91-35-87
6313,23-44-3-1
6314,28-2-4
6315,13-33-5-92
6316,64-41-78
6317,8-36-6-46
6318,14-62-76
6319,65-19-96
6320,34-25-78
6321,71-72-85
6322,56-77
6323,26-14-17
6324,66-50-84
6325,12-24-20
6326,54-4-90
6327,44-46
6328,27-17-14-68
6329,61-59-24-50
6330,88-4-10
6331,100-75-7-30
6332,61-64-99
6333,41-81-97
6334,23-4-33
6335,26-19-100
6336,48-75-85
6337,37-79-62
6338,92-93-33-5
6339,37-32-91
6340,38-19-56
6341,39-54-87
6342,66-50-84
6343,62-26-70
6344,34-70-30
6345,82-63-34
6346,4-66-31
6347,88-19-34-3
6348,52-46-59
6349,40-42-70
6350,50-5-86
6351,67-15
6352,2-35-55
6353,88-28-1
6354,45-10
6355,35-55-6
6356,14-83-73
6357,44-57-9
6358,50-72
6359,41-43-25
6360,68-23-88
6361,43-12-82
6362,97-8-2-96
6363,60-87-8-89
6364,81-9-94
6365,11-87-86
6366,40-42-70
6367,34-70-4-18
6368,57-55-28
6369,87-1-2-22
6370,8-36-61
6371,8-40-51
6372,86-54-87
6373,22-1-2-96
6374,67-64-41
6375,55-10-51
6376,84-7-2-98
6377,13-38-28
6378,13-38-80
6379,56-52-23
6380,95-63-69
6381,42-4-26
6382,33-18-89
6383,61-94-57
6384,94-84-19
6385,84-16-11-23
6386,100-36-50
6387,3-19-97
6388,12-77
6389,61-15-49
6390,83-65-19-34
6391,29-55
6392,24-36-6-75
6393,6-4-33
6394,37-24-73
6395,51-74-66
6396,57-55-96
6397,73-61-94
6398,36-27-17-79
6399,62-77-73
6400,59-28
6401,55-6-85
6402,65-75-43
6403,26-24-20-28
6404,9-59-39
6405,12-27-84
6406,23-4-15
6407,51-34-46
6408,85-73-50
6409,71-18-4
6410,79-12-24-20
6411,36-97-83
6412,41-50-84
6413,40-30
6414,20-23-88
6415,7-38-78
6416,60-31-42
6417,99-6-75
6418,17-19-97
6419,5-97-46
6420,78-26-24
6421,26-23-95
6422,83-65-61
6423,71-15-25-11
6424,95-47-58
6425,41-59-51
6426,67-50-5-86
6427,47-4-54
6428,64-23-26
6429,45-10-62-68
6430,19-9-55
6431,51-42-9-24
6432,53-39-58
6433,82-26-83
6434,74-11-34-3
6435,67-64
6436,12-3-35
6437,73-81-30
6438,51-70-40
6439,90-35
6440,92-84
6441,6-20-28
6442,83-54-74
6443,4-10
6444,37-32-96
6445,55-99-63
6446,15-12-71
6447,75-7-30
6448,1-17-19-42
6449,17-35-11-23
6450,59-64-9-94
6451,72-19-9-49
6452,92-8-2-64
6453,71-81-9-74
6454,68-22-1-38
6455,40-38-2-73
6456,1-17-14-68
6457,13-38-71
6458,54-40-49
6459,68-36-32-39
6460,42-80-20-23
6461,74-42-5-83
6462,53-1-61
6463,8-36-16-45
6464,20-23-95
6465,84-19-4-5
6466,73-14-5-86
6467,90-88-100
6468,12-38-89
6469,100-75-15-12-82
6470,21-11-38
6471,2-22-9-24
6472,100-74
6473,29-50-17-31
6474,67-52-23-18
6475,18-95-17-79
6476,59-14-5-32
6477,91-74-92
6478,33-85
6479,68-9-85
6480,19-38-78
6481,63-64-89
6482,34-10-81
6483,22-1-61
6484,32-81-30
6485,18-89
6486,91-85
6487,40-38-48
6488,25-60-4
6489,45-74-64
6490,33-18-6
6491,75-7-93
6492,98-97
6493,44-3-19
6494,87-62-68
6495,57-9-10
6496,16-38-2-73
6497,70-35
6498,52-72-69
6499,66-69-1-38
6500,89-41-4-15
6501,45-53-2-41
6502,91-34-12
6503,76-57-9-58
6504,49-33-5
6505,61-15-25-53
6506,33-18-89
6507,99-21-11-84
6508,67-64-89
6509,5-92-93
6510,33-21-11
6511,63-46-13
6512,6-4-15-56
6513,3-6-4-90
6514,46-82-98
6515,34-46-5
6516,44-10-36
6517,27-26-22
6518,17-62-76
6519,69-28-44-65
6520,52-43-12
6521,21-80-49
6522,32-67-15-69
6523,60-16-78
6524,8-93-3
6525,15-12-90
6526,8-89-57
6527,76-95-81
6528,76-74-19
6529,72-2-15-12
6530,67-83-73
6531,48-84-16
6532,65-60-85
6533,4-18-73
6534,63-94-85
6535,78-40-30
6536,51-42-5-32
6537,36-32-43-68
6538,28-2-4
6539,65-60-73
6540,70-94-84
6541,88-19-42
6542,35-34-3-77
6543,77-12-71-18
6544,57-9-49-33
6545,89-43-12-98
6546,53-2-99
6547,58-67-94
6548,75-43-53
6549,97-81-30
6550,8-36-27
6551,6-8-93
6552,94-88-4-18
6553,53-39-58
6554,62-40-56
6555,49-45-74
6556,10-24-50
6557,77-28
6558,75-7-1-17
6559,32-39-20-63
6560,31-2-72
6561,84-94-57
6562,8-54-74
6563,89-41-4-15
6564,26-14-17-89
6565,60-61-59
6566,94-34-3-13
6567,68-76-13-47
6568,42-9-85
6569,69-28-90
6570,35-42-4-27
6571,28-2-72
6572,100-19-4-10
6573,76-36-6-4
6574,65-10-24-57
6575,36-23-70
6576,5-10-80
6577,4-90-35
6578,56-52-1
6579,77-37-48
6580,54-28-2
6581,85-46-10
6582,4-33
6583,37-64-44
6584,24-20-28
6585,45-69-25-59
6586,8-36-6
6587,96-28-2-15
6588,23-70
6589,93-38-2-15
6590,43-1-2-64
6591,99-6
6592,56-41
6593,94-88-4-18
6594,1-61-21-11
6595,75-44-57
6596,91-40-38-93
6597,14-55-6
6598,10-44-3-43
6599,43-71
6600,94-21-47
6601,55-10-81
6602,53-2-4-18
6603,15-26-19-96
6604,1-38-48-39
6605,82-63-35
6606,9-94-88
6607,64-44-57
6608,92-9-52
6609,21-47-73
6610,67-64-58
6611,8-95-17
6612,61-59-14-68
6613,17-14
6614,74-92-32-81
6615,31-2-99
6616,47-4-38
6617,60-16-45
6618,18-4-5
6619,75-7-2
6620,31-62-92-93
6621,67-76-13
6622,16-45
6623,69-34-12-82
6624,13-38-89
6625,43-56-52
6626,25-57
6627,75-37-32-67
6628,27-84-97
6629,89-43-1-61
6630,90-56
6631,20-28-2
6632,62-68-9
6633,9-58
6634,40-42-9-94
6635,72-87
6636,66-31-2-99
6637,63-53
6638,29-81-79
6639,38-75-85
6640,11-23-65
6641,72-19-34
6642,51-34-3-47
6643,71-40-5-86
6644,25-7-30
6645,33-85-38-93
6646,34-21-11-23
6647,3-6-75
6648,35-74-64
6649,81-39-75
6650,90-10-44
6651,52-81-9-94
6652,46-59-64
6653,4-13-47-29
6654,88-28-64
6655,2-22-1-29
6656,95-81-30
6657,49-99-40
6658,35-87-86
6659,93-33-51
6660,3-43-68
6661,59-39-40
6662,55-6-4-27
6663,22-1-2-96
6664,43-1-61
6665,66-18-61-94
6666,73-61-21
6667,1-2-15
6668,94-14-5-86
6669,17-31-15-69
6670,24-1-17-19
6671,4-10-81
6672,13-61-15-46
6673,99-14-68
6674,12-83-39
6675,11-87-6-100
6676,72-69-25
6677,86-54-33-51
6678,26-60-85
6679,3-57-24
6680,23-35-42
6681,6-4-10-62
6682,11-35-49
6683,44-46
6684,23-18-6-37
6685,52-46-59
6686,26-24-20-63
6687,95-42-4-66
6688,91-34-25-8
6689,57-59-64
6690,36-32-96
6691,39-75-7-55
6692,42-4-33-72
6693,73-59-56
6694,46-5-86
6695,86-8-93
6696,95-17-19
6697,34-3-44
6698,57-48-40
6699,10-21-41
6700,21-41-4-13
6701,42-54-82
6702,21-41-4
6703,88-46-53
6704,16-37-32-67
6705,46-21
6706,61-7-22-91
6707,70-94-84
6708,39-58-48
6709,87-31-42
6710,57-24
6711,44-72-73
6712,7-1-17-14
6713,47-63-69
6714,83-73-85
6715,62-26-23
6716,84-16-11-87
6717,50-48-2-4
6718,12-92
6719,2-15-12
6720,31-42-14-65
6721,70-4-26
6722,80-76-13-84
6723,30-22-9-52
6724,50-17-14
6725,43-25-7-58
6726,42-41
6727,24-36-32-67
6728,14-17-89
6729,20-23-41
6730,6-100-1-29
6731,20-28-2
6732,1-29-58
6733,63-64-41
6734,32-43-1-38
6735,98-26-19
6736,20-23-44
6737,35-49-99
6738,36-61-7-30
6739,1-2-60
6740,84-16-78
6741,4-27-75
6742,95-42-4-33
6743,90-10-62
6744,54-74-19-88
6745,55-7-2
6746,66-56-44
6747,39-20-23
6748,65-53-39
6749,5-17-19-42
6750,6-75
6751,46-10
6752,55-96-52
6753,89-57
6754,11-23-26-50
6755,83-54-74
6756,22-9-59-39
6757,40-95
6758,32-49
6759,41-81-58
6760,16-38-2-83
6761,51-34-28
6762,81-58-8
6763,45-36-71
6764,50-35-49
6765,85-38-90
6766,71-72-2-99
6767,50-48-40
6768,26-19-42
6769,89-41
6770,58-5-33
6771,23-95-17-79
6772,27-84-16-76
6773,81-58-48
6774,100-1-17-31
6775,14-70-30
6776,80-54-82
6777,40-42-9
6778,50-81
6779,89-57-95-67
6780,42-9-74
6781,54-28-44
6782,5-17-14-68
6783,1-61
6784,25-59-56-77
6785,69-34-45
6786,13-38-48
6787,12-44-65
6788,42-4-21-11
6789,65-10-44
6790,72-2-98
6791,18-4
6792,8-36-32
6793,95-42-5-32
6794,27-74-64
6795,86-24-25-11
6796,87-34-63
6797,78-45-10
6798,17-19-4-10
6799,83-73
6800,77-50-5-33
6801,60-61-98
6802,34-70-4
6803,27-84-16-45
6804,13-61-15-12
6805,51-42-5-36
6806,59-39-6-100
6807,36-92-89
6808,48-40-5
6809,37-24-57
6810,91-21
6811,17-31-15
6812,39-58-25-91
6813,15-12-97
6814,63-46-100
6815,73-80-79
6816,94-88-33-67
6817,28-35
6818,96-6-4-18
6819,7-58-8
6820,61-15-12-70
6821,6-37-79
6822,90-5-83
6823,53-93-92
6824,67-94-88
6825,84-19-100
6826,16-10-24-25
6827,4-10-77
6828,88-59
6829,32-53-27
6830,13-49-99
6831,47-4-90
6832,60-4-13
6833,4-15-12-3
6834,28-69
6835,4-13-61
6836,43-68-9-94
6837,90-9-24
6838,99-17-19-9
6839,64-23-26
6840,17-31-2
6841,91-23-4
6842,52-46-92
6843,16-10-36
6844,93-3-42
6845,76-24-1-2
6846,74-64-28
6847,71-81
6848,21-90-10-62
6849,22-97-81-76
6850,69-34-45
6851,22-1-17-31
6852,44-57-9-49
6853,79-62-5-33
6854,79-92-84
6855,46-82-20-30
6856,80-8-66
6857,84-94-14
6858,66-69
6859,23-18-92
6860,28-1-61
6861,32-43-56
6862,12-97
6863,28-35-34-63
6864,21-41-4-26
6865,46-82-20-30
6866,91-35-71
6867,11-35-74
6868,73-60-31
6869,69-25-35
6870,10-36-6-100
6871,93-12-21-11
6872,57-48-2-41
6873,37-7
6874,76-79-12-83
6875,26-19-4-10
6876,70-14-68
6877,4-18-6
6878,84-43-68
6879,45-36-6-85
6880,64-40
6881,23-65-53
6882,68-23-41
6883,78-40-30-31
6884,48-52-81
6885,62-77-28
6886,46-53-2-73
6887,90-10-21
6888,50-71-15-25
6889,85-69-34
6890,81-9-59
6891,42-34-46
6892,24-36-6-75
6893,41-81-22
6894,83-31-2
6895,23-41-78
6896,53-83
6897,81-9-6
6898,36-16-10-62
6899,65-13-38
6900,25-59-14-80
6901,11-23-88
6902,80-40-5-86
6903,10-77-78
6904,28-2-4-27
6905,86-82
6906,35-42-54
6907,98-97-9-6
6908,98-97-46
6909,27-74-11-95
6910,5-17-89
6911,71-15-25-11
6912,46-100-75
6913,11-95-81
6914,71-59-28
6915,4-38-48
6916,88-33-72
6917,14-5-10-44
6918,13-61-15-12
6919,18-43-71
6920,97-92
6921,70-4-66
6922,81-39-78
6923,40-5-36
6924,34-3-19
6925,24-42-14-65
6926,49-33
6927,56-44-87
6928,64-44-3-13
6929,26-23-44
6930,95-62-40
6931,17-19-9-94
6932,97-8-36-16
6933,2-22-1
6934,49-24
6935,34-12-83
6936,45-10-21
6937,58-25
6938,44-3-13
6939,42-4-33-72
6940,74-78-26-7
6941,69-34
6942,84-7-1-29
6943,25-59-56
6944,61-64-9-74
6945,59-28-54
6946,37-13-94
6947,49-99-17-96
6948,32-39-6-37
6949,15-25-78
6950,22-9-74
6951,11-21-90
6952,69-34-45
6953,67-15-54
6954,96-19-42
6955,73-14-5-86
6956,6-20-23
6957,89-57-24
6958,87-1-38
6959,45-10-24
6960,59-24-57
6961,98-26-14
6962,54-33
6963,91-74-92
6964,9-10-21-41
6965,20-39-75
6966,45-69-34-12
6967,59-24-25
6968,82-46-10-81
6969,99-56-77
6970,5-17-96
6971,81-79-92
6972,61-98-97
6973,20-23-18-43
6974,50-87-6-20
6975,75-43-20-63
6976,78-40-69
6977,50-81-13
6978,31-62-76-79
6979,98-43-1-2
6980,67-15-49
6981,41-50-35-34
6982,29-44-75
6983,74-92-32
6984,25-35-83
6985,18-73-60
6986,53-21-80
6987,29-55-99
6988,63-59-14-68
6989,12-82-99
6990,66-69-34-3
6991,29-34
6992,1-61-21-11
6993,13-59-27
6994,94-84
6995,87-6-4
6996,24-20-53
6997,78-89-57
6998,61-94-57
6999,98-26-50-48
7000,38-80
7001,69-1-17-14
7002,7-40-5-32
7003,40-30-62
7004,97-56-70
7005,54-42-41
7006,29-84-19-88
7007,13-54-42
7008,71-41
7009,65-19-4
7010,38-19-56
7011,96-28-35-71
7012,3-43-12
7013,93-85-79
7014,33-56-37
7015,26-24-25
7016,54-42-14-68
7017,83-39-20
7018,11-21-90
7019,95-47-16-11
7020,80-36-71
7021,19-9-24-50
7022,72-87
7023,39-6-4-13
7024,41-43-68
7025,79-92-9-58
7026,97-9-49
7027,13-26-50
7028,43-1-2-73
7029,49-45-10-94
7030,38-90-10
7031,37-7-2
7032,6-4-10-81
7033,69-25-11
7034,44-72-2-99
7035,20-30-62
7036,82-8-66
7037,81-30-20
7038,49-24-25
7039,30-62-74-66
7040,64-58-25-91
7041,29-55-99
7042,24-20
7043,74-42-14
7044,5-36-6
7045,10-44-87
7046,1-61-7-30
7047,16-37-7-1
7048,7-30-20-23
7049,100-1-2-35
7050,29-100
7051,15-25-53
7052,25-11-21
7053,94-34
7054,53-91-34
7055,37-7-2
7056,88-59-14
7057,40-42-70
7058,34-3-13
7059,21-90-9-24
7060,38-80-36
7061,32-67-76
7062,68-9-59
7063,29-61-69
7064,58-25-57
7065,7-40-69
7066,20-24-1
7067,41-81-9-94
7068,94-34-12
7069,38-2-41
7070,67-15-25-78
7071,26-23-44
7072,13-94-11-95
7073,6-4-13-47
7074,31-62-88
7075,16-37-54-82
7076,18-73-2-99
7077,77-28-7-93
7078,2-4-90
7079,56-54-74
7080,38-37
7081,51-11
7082,57-24-69
7083,32-67-98
7084,30-31-2-73
7085,74-92-93
7086,88-4-10-81
7087,20-28-17
7088,10-24-25
7089,90-35
7090,35-87-1-17
7091,56-59
7092,36-50-98
7093,13-26-50-77
7094,59-64-9-43
7095,53-1
7096,21-90-5-32
7097,46-53
7098,80-49-33
7099,60-4-15-12
7100,10-36-16-45
7101,55-6-4-26
7102,71-81-22-91
7103,80-36-16-11
7104,63-46-5
7105,16-37-7-1
7106,72-2-4-33
7107,68-36-32-67
7108,3-35-74
7109,42-34-46
7110,34-28-69
7111,67-76-36
7112,22-9-58-67
7113,60-4-5
7114,92-8-40
7115,93-86-81
7116,98-26-50-72
7117,2-4-21
7118,63-34-25
7119,42-9-6-100
7120,86-24-25-11
7121,26-19
7122,99-14
7123,62-5-33
7124,80-1-2-22
7125,9-24-50
7126,19-38-48
7127,76-95-91
7128,3-6-4
7129,82-36-32
7130,2-60
7131,66-18-61
7132,37-13-49
7133,62-77-12-82
7134,70-69-25-7
7135,35-34-12-82
7136,11-23-26-50
7137,7-1-17-14
7138,59-64-89
7139,53-83-65
7140,75-7-1-17
7141,51-42-4
7142,43-71-15
7143,40-30-61
7144,3-6-4-18
7145,34-21-11-23
7146,98-43-12-3
7147,88-60-73
7148,33-54-82
7149,59-14-80
7150,85-46-13
7151,45-53-91
7152,2-96-68
7153,8-37-90
7154,52-99-34-45
7155,97-56-44
7156,70-80-79
7157,8-2-4-10
7158,19-65-53
7159,78-84
7160,85-46-11-84
7161,62-5-17-96
7162,65-19-70
7163,3-77-21
7164,83-90-93-3
7165,79-12-38-48
7166,26-19-9-52
7167,71-15-25
7168,22-97-46-13
7169,5-83-59
7170,21-90-10-77
7171,18-100
7172,34-10-62-76
7173,42-80
7174,51-30-62
7175,48-2-99
7176,28-64
7177,3-87
7178,61-21-11-95
7179,40-38-93
7180,30-20-39
7181,87-8
7182,75-60-4-18
7183,86-81-9-6
7184,50-35-11
7185,14-17-19
7186,70-35
7187,21-90-9-55
7188,45-53-72
7189,7-22
7190,83-59-14-68
7191,13-38-71
7192,91-40-56
7193,87-32-91
7194,47-4-15-12
7195,75-60-4-18
7196,62-68-9-43
7197,81-13
7198,44-57
7199,79-62-40
7200,47-29
7201,95-17
7202,49-99-34
7203,47-29-61
7204,79-92-9-58
7205,83-95-17
7206,56-37-13
7207,18-43-12-3
7208,47-73-2
7209,97-73-80-88
7210,76-13-33-5
7211,82-27-74
7212,4-90-88
7213,47-4-10
7214,65-10-44
7215,84-97
7216,5-27-84
7217,86-82-49
7218,55-10-77
7219,20-28-84
7220,32-91-35
7221,29-70-4-90
7222,54-60-48
7223,6-20-53
7224,16-41-6-100
7225,82-36-6-85
7226,14-55-6-37
7227,24-1-2
7228,46-82-63
7229,52-43-71
7230,77-10-36-66
7231,45-10-97
7232,79-62-87
7233,62-88-16-45
7234,12-28-7
7235,16-37-48
7236,44-72-69
7237,40-30-61
7238,75-15-54
7239,59-65-13-47
7240,39-20-30
7241,18-43-12-28
7242,23-4-10-51
7243,58-5-17
7244,43-25-35
7245,52-30-33
7246,18-46-59
7247,67-15-25-7
7248,86-8-2-83
7249,26-24-57
7250,50-96-68
7251,98-43-71
7252,34-70-30
7253,60-48
7254,10-81-17-96
7255,61-15-12-77
7256,9-10-97
7257,96-6-75
7258,72-2-4-18
7259,79-62-26-7
7260,71-18-58
7261,59-24-36
7262,45-69-28
7263,86-81
7264,96-6-37
7265,50-5-32
7266,94-85
7267,59-39-6-85
7268,54-82-36
7269,46-11-84
7270,21-90-86
7271,1-29-9-43
7272,25-7
7273,51-34-3-1
7274,38-87-53
7275,45-53-2-35
7276,99-100
7277,36-16-78
7278,46-10-77
7279,14-17-96
7280,5-17-89
7281,78-40-5-32
7282,58-5-17
7283,77-84-75
7284,15-12-38
7285,58-48
7286,26-70-64
7287,23-95-91
7288,2-35-42
7289,14-17-79
7290,31-2-4-27
7291,12-70
7292,99-43-1
7293,31-62-88
7294,14-70-4
7295,20-53-72
7296,59-14-5
7297,7-22-27
7298,87-57-24-50
7299,97-73-42
7300,25-99-6-20
7301,46-11-34
7302,3-47-73
7303,65-95-67
7304,42-80-8
7305,28-44-75
7306,21-41-6
7307,66-73-14-55
7308,42-4-27
7309,18-46-59
7310,69-60-4-27
7311,57-55-99
7312,86-27-17-31
7313,12-24-25
7314,79-12-28
7315,68-23-4-90
7316,12-28-64
7317,70-74
7318,45-36-92
7319,95-62-92
7320,15-54-74
7321,65-10-24-20
7322,39-6-85
7323,96-6-4-21
7324,33-54-75
7325,97-66-69
7326,91-14-62-76
7327,28-54
7328,81-9-59-64
7329,100-19-96
7330,26-60-11
7331,44-87-31
7332,53-17-62
7333,30-22-97
7334,2-4-10
7335,23-44-3
7336,29-9-6
7337,45-36-6
7338,18-95-91
7339,88-60-73
7340,71-59-14-68
7341,9-43-53
7342,66-50-17-79
7343,66-100-36-16
7344,96-70-40
7345,1-29-50
7346,25-61-15-12
7347,93-3-42
7348,94-14-5-32
7349,73-2-4
7350,77-73-14
7351,10-77
7352,52-1-2
7353,24-42-9-94
7354,19-9
7355,82-46-10-80
7356,14-83-90
7357,47-58-8-95
7358,94-11-87
7359,19-100-1-29
7360,98-26-19-34
7361,100-75-43
7362,56-59-14
7363,18-43-12-3
7364,32-74-11-87
7365,43-56
7366,31-42-13-61
7367,29-55-7-93
7368,98-97-58-67
7369,16-94-14-70
7370,74-42-80-79
7371,1-2-15-12
7372,60-37
7373,92-97
7374,29-55-7-93
7375,19-38-89
7376,66-18-46
7377,72-87-86
7378,69-60-4-5
7379,32-67-15
7380,26-19-42
7381,96-49
7382,93-12-27
7383,46-5-36
7384,85-99-17
7385,46-13-49
7386,43-12-10-80
7387,16-37-32-67
7388,43-25-11
7389,54-40-49
7390,3-19-70
7391,45-53
7392,79-62-40
7393,69-34-63
7394,64-19-97
7395,91-34-10
7396,2-64-40
7397,56-41
7398,79-92-9-58
7399,55-10-36-16
7400,33-18
7401,14-80-1-29
7402,89-55-96
7403,48-35-74
7404,88-33-67
7405,59-28-54-82
7406,68-76-13
7407,81-17-86
7408,66-69-60
7409,40-42-34
7410,52-46-82
7411,38-75-85
7412,39-75-15-12
7413,10-97
7414,92-32-96
7415,10-36
7416,65-61-7
7417,42-5-17
7418,41-6-100
7419,68-76-57
7420,7-40-5-36
7421,60-47-29
7422,78-26
7423,83-90-67
7424,18-73-42
7425,90-5-97
7426,66-69
7427,89-55-10-80
7428,49-33-30
7429,55-6-8
7430,92-9-49
7431,90-5-32
7432,45-10-21
7433,28-2-96
7434,40-49-45
7435,39-6-4-18
7436,29-9-6-20
7437,27-26-7-1-29
7438,87-6-100
7439,7-22-27
7440,68-23-4-33
7441,18-4-66
7442,35-55-7-30
7443,7-22
7444,27-84-16
7445,77-37-32
7446,89-43-25-11
7447,23-26-7-2
7448,47-29-81
7449,48-35-42-14
7450,88-16-78
7451,77-10-80
7452,52-54
7453,68-50-17-31
7454,85-38-2-15
7455,1-29-9-74
7456,41-78-61
7457,91-74-66
7458,75-7-1
7459,55-7-93
7460,53-27-26-7
7461,35-55-6-37
7462,53-2-41
7463,66-69-1
7464,42-41-50
7465,72-19-62-76
7466,87-53-83
7467,16-94-88
7468,46-13-49
7469,41-59-64
7470,69-25-8
7471,25-49
7472,65-60-16
7473,88-16-37
7474,42-4-33
7475,92-9-43
7476,100-75-7-58
7477,11-95-91
7478,24-25-7-40
7479,96-19-99
7480,96-68-76
7481,10-44-3-52
7482,2-83-65
7483,17-35-11
7484,100-75-85
7485,18-46-59
7486,51-65-19-99
7487,85-38-2-64
7488,3-13-84
